start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-08 13:54:01.352393,2025-01-08 13:54:01.352393,2025-01-08 13:54:01.352458,2025-01-08 13:54:01.352458,6.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9200']","['44031', '9200']",1,1,0,1,0,0,1
2025-01-08 13:54:02.354099,2025-01-08 13:54:02.354099,2025-01-08 13:54:02.354173,2025-01-08 13:54:02.354173,7.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '8642']","['8642', '44031']",1,1,0,1,0,0,1
2025-01-08 13:54:03.355123,2025-01-08 13:54:03.355123,2025-01-08 13:54:03.355172,2025-01-08 13:54:03.355172,4.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '2198']","['44031', '2198']",1,1,0,1,0,0,1
2025-01-08 13:54:04.356374,2025-01-08 13:54:04.356374,2025-01-08 13:54:04.356436,2025-01-08 13:54:04.356436,6.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5575']","['44031', '5575']",1,1,0,1,0,0,1
2025-01-08 13:54:05.358202,2025-01-08 13:54:05.358202,2025-01-08 13:54:05.358267,2025-01-08 13:54:05.358267,6.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5564']","['44031', '5564']",1,1,0,1,0,0,1
2025-01-08 13:54:06.359306,2025-01-08 13:54:06.359306,2025-01-08 13:54:06.359363,2025-01-08 13:54:06.359363,5.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5685']","['44031', '5685']",1,1,0,1,0,0,1
2025-01-08 13:54:07.360471,2025-01-08 13:54:07.360471,2025-01-08 13:54:07.360543,2025-01-08 13:54:07.360543,7.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '6568']","['44031', '6568']",1,1,0,1,0,0,1
2025-01-08 13:54:08.362112,2025-01-08 13:54:08.362112,2025-01-08 13:54:08.362184,2025-01-08 13:54:08.362184,7.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '8391']","['44031', '8391']",1,1,0,1,0,0,1
2025-01-08 13:54:09.363669,2025-01-08 13:54:09.363669,2025-01-08 13:54:09.363754,2025-01-08 13:54:09.363754,8.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5642']","['44031', '5642']",1,1,0,1,0,0,1
2025-01-08 13:54:10.364726,2025-01-08 13:54:10.364726,2025-01-08 13:54:10.364776,2025-01-08 13:54:10.364776,5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '2852']","['44031', '2852']",1,1,0,1,0,0,1
